gh_user_id,github_login,html_url,full_name,bio,public_repos,following
83211639,iotsyte,https://api.github.com/users/iotsyte,Pelion iotsyte CI bot ,Owner: marko.hiltunen@pelion.com,0,0
26091539,aadidgit,https://api.github.com/users/aadidgit,Azure Identity SDK bot for continuous integration,,0,0
10646440,mikubot,https://api.github.com/users/mikubot,mikubot(stanby development bot account),,0,0
1397635,roqua-jenkins,https://api.github.com/users/roqua-jenkins,CI & Code review bot account,,0,0
47956599,pfn-ci-bot,https://api.github.com/users/pfn-ci-bot,PFN bot for CI/CD,,0,0
11439811,5thfloor-bot,https://api.github.com/users/5thfloor-bot,"A bot from 5th Floor, Inc.",,0,0
13081653,DugaBot,https://api.github.com/users/DugaBot,A bot named Duga,,0,0
43622085,aio-libs-bot,https://api.github.com/users/aio-libs-bot,A bot for aio-libs organization,,0,0
12597225,paz-sh-bot,https://api.github.com/users/paz-sh-bot,Paz GitHub bot for CI and Apiary,,0,0
25180681,renovate-bot,https://api.github.com/users/renovate-bot,Shane Clarke,WhiteSource Renovate is a bot to keep dependencies up-to-date using Pull Requests. To install: https://github.com/apps/renovate,0,0
73812536,upptime-bot,https://api.github.com/users/upptime-bot,Upptime Bot,"Beep boop... I'm a good robot who helps track downtimes using @upptime by @koj-co. If I misbehave, contact @AnandChowdhary.",0,0
55914069,ducobot,https://api.github.com/users/ducobot,,Hi! I'm a Duino-Coin PyGitHub bot that updates API file every 120 seconds on duco-statistics repository.,0,1
36490558,regro-cf-autotick-bot,https://api.github.com/users/regro-cf-autotick-bot,,"I'm the bot for auto updating conda-forge feedstocks with new versions.
Please put issues/errors here: https://github.com/regro/cf-scripts/issues
",0,0
43047562,scala-steward,https://api.github.com/users/scala-steward,Scala Steward,I'm a bot trying to keep your Scala projects up-to-date.,0,0
57991240,frozzbot,https://api.github.com/users/frozzbot,Frozzbot,I'm a bot owned by @frozzare. I do stuff that other bots do.,0,1
112581971,dependabot-support,https://api.github.com/users/dependabot-support,,Please see GitHub Support for any Dependabot questions.,0,0
31427850,ImgBotApp,https://api.github.com/users/ImgBotApp,Imgbot,I commit for Imgbot https://imgbot.net,0,0
64059023,DataUpdaterBot,https://api.github.com/users/DataUpdaterBot,Data Updater Bot,Yet another bot which is following the commands of @SauravKanchan,0,0
61282226,IgorKowalczykBot,https://api.github.com/users/IgorKowalczykBot,Igor Kowalczyk,🤖 A Github bot created by @IgorKowalczyk,0,2
20296731,nextcloud-bot,https://api.github.com/users/nextcloud-bot,Nextcloud Bot,"Eat some bits there, create some bytes here ... the usual stuff a bot does :package:",0,0
44816363,yoshi-automation,https://api.github.com/users/yoshi-automation,Yoshi Automation Bot,I'm a github bot used by @googleapis,0,0
11063859,SmokeDetector,https://api.github.com/users/SmokeDetector,SmokeDetector,I'm a bot (beep boop). I scan new content on the Stack Exchange network to find potential spam. Developed by @Charcoal-SE.,0,0
28799638,glotbot,https://api.github.com/users/glotbot,Electron Translation Bot,"I'm a robot doing internationalization work for @electron.

Friend of @electron-bot",0,0
57644535,AmbNum-Bot,https://api.github.com/users/AmbNum-Bot,,I am a bot // Je suis un bot,0,0
14149180,PeterBot,https://api.github.com/users/PeterBot,Bot of PeterDaveHello,A bot of @PeterDaveHello,0,1
80468013,truecharts-admin,https://api.github.com/users/truecharts-admin,TrueCharts Bot,I'm your resident bot for @truecharts,0,1
89395732,OTA-Bot,https://api.github.com/users/OTA-Bot,Open Terms Archive Bot,I'm a bot used for the Open Terms Archive project - Je suis un robot utilisé pour le projet Open Terms Archive,0,0
30547892,Roblox-Client-Tracker,https://api.github.com/users/Roblox-Client-Tracker,Roblox Client Tracker,I'm a bot that maintains @MaximumADHD's Roblox-Client-Tracker repository!,0,0
80791056,Roblox-API-Tracker,https://api.github.com/users/Roblox-API-Tracker,Roblox API Tracker,This bot is used to automatically push API changes to the Roblox API Tracker repository.,0,0
66069679,exercism-bot,https://api.github.com/users/exercism-bot,Exercism Bot,I'm a bot that does automated things on GitHub for @exercism,0,0
19979279,dpebot,https://api.github.com/users/dpebot,DPEBot,I'm a little robot to help maintain @GoogleCloudPlatform repos.,0,0
60070799,nsmbot,https://api.github.com/users/nsmbot,Network Service Mesh Bot,This is a bot to carry out actions on behalf of the Network Service Mesh Community,0,0
63058869,Octomerger,https://api.github.com/users/Octomerger,Octomerger Bot,I'm a robot that helps merge GitHub's documentation PRs.,0,0
38661258,folio-translations,https://api.github.com/users/folio-translations,FOLIO Translations Bot,I'm a bot that manages translations for the @folio-org projects.,0,0
20354948,ODILeedsBot,https://api.github.com/users/ODILeedsBot,Odi-1,A little robot that does helpful jobs for ODI Leeds.,0,0
45893816,ExtendReality-Bot,https://api.github.com/users/ExtendReality-Bot,ExtendReality Bot,I'm a bot helping @ExtendRealityLtd automating different things in their projects!,0,0
55645164,brigade-bot,https://api.github.com/users/brigade-bot,Brigade Bot,I am a bot that updates brigade stuff,0,0
36310445,modular-magician,https://api.github.com/users/modular-magician,The Magician,I'm a robot that works on the Magic Modules repository.,0,0
49554844,hcsp-bot,https://api.github.com/users/hcsp-bot,硬核机器人,I'm a robot for @hcsp,0,0
73589415,appimageboi,https://api.github.com/users/appimageboi,AppImage Boi,"Hey! I am a little bot who does random stuff @AppImage.
I do automated commits to @srevinsaju /get-appimage to make the appimage repository up to date! 
",0,0
14725744,openpublishbuild,https://api.github.com/users/openpublishbuild,Open Publishing Build Robots,robot account for Open Publishing Service,0,0
39573366,MirahezeSSLBot,https://api.github.com/users/MirahezeSSLBot,Miraheze SSL Bot,Hi! I'm a bot used by @Miraheze for managed auto-renewal of SSL certificates. I'm managed by the masters at Miraheze however @JohnFLewis owns me.,0,0
29553947,ownclouders,https://api.github.com/users/ownclouders,ownClouders,I'm a bot used by the ownCloud DevOps team.,0,0
60856788,wfcd-bot-boi,https://api.github.com/users/wfcd-bot-boi,Jimmy Bot,Hi! I'm a bot that does things for the Warframe Community Developers team!,0,0
26984769,qmk-bot,https://api.github.com/users/qmk-bot,QMK Bot,I'm a bot for @qmk,0,0
74670311,meili-bot,https://api.github.com/users/meili-bot,,I'm a bot to help the Meili team,0,0
40472243,smallrye-ci,https://api.github.com/users/smallrye-ci,SmallRye CI,I am just a bot for the SmallRye project,0,0
29348673,shipkit-org,https://api.github.com/users/shipkit-org,shipkit.org automated bot,I am a bot driving Shipkit release automation (http://shipkit.org),0,0
33666575,docusaurus-bot,https://api.github.com/users/docusaurus-bot,Docusaurus-Bot,I am the Docusaurus GitHub bot - I will help Facebook open source projects push their docs to GitHub,0,0
31488909,miss-islington,https://api.github.com/users/miss-islington,Miss Islington,"🐍🍒⛏️🤖 - A bot for the python/CPython repository.
""I'm not a witch!""",0,0
24394600,dzomo,https://api.github.com/users/dzomo,"Dzomo, the Everest Yak",A bot that manages automatic pushes and other things for Project Everest,0,0
47307013,reactjs-translation-bot,https://api.github.com/users/reactjs-translation-bot,React Translation Bot,I'm a bot that helps keep the various language translations of reactjs.org consistent with the original!,0,0
76824815,BetaHuhnBot,https://api.github.com/users/BetaHuhnBot,BetaHuhn Bot,Beep boop... I'm a good bot who works for @BetaHuhn.,0,1
16107453,haxe-ci,https://api.github.com/users/haxe-ci,Haxe CI Bot,A friendly little bot managed by @andyli.,0,0
43969715,vscode-issue-tracker-bot,https://api.github.com/users/vscode-issue-tracker-bot,,This is a bot account that will update https://vscode-issue-tracker.netlify.com/ once an hour with new data. It is managed by @lannonbr,0,0
44651202,google-oss-robot,https://api.github.com/users/google-oss-robot,Google OSS Prow Robot,"I'm a Robot that triggers Prow jobs for Google OSS Repos!

",0,0
39249053,habxtech,https://api.github.com/users/habxtech,Habx happy bot,"I'm a nice robot trying to make every developer happy.

My color isn't pink or orange, it's nude.",0,0
30704898,thundernest-bot,https://api.github.com/users/thundernest-bot,Thundernest Bot,This is the deployment bot for the Thundernest organization.,0,0
1098795,mirego-builds,https://api.github.com/users/mirego-builds,Anais Roger-Evans,👋 Hi! I’m a friendly robot working with the team @mirego — I build stuff and sometimes request reviews on pull requests.,0,0
2062227,stencila-ci,https://api.github.com/users/stencila-ci,Stencila CI,I'm a robot that does continuous integration and deployment tasks for Stencila,0,0
32332140,explosion-bot,https://api.github.com/users/explosion-bot,Explosion Sec,I'm a bot taking care of automation at @explosion.,0,0
55154709,dscbot,https://api.github.com/users/dscbot,dscbot,I'm the bot for DSC Community.,0,0
65057909,robuddybot,https://api.github.com/users/robuddybot,Murray,I'm a bot that makes changelogs for you!,0,1
56458824,biscuitbot,https://api.github.com/users/biscuitbot,BiscuitBot,"The pet slash robot of @biscuut in @BiscuitDevelopment,",0,0
72600123,bot-sean,https://api.github.com/users/bot-sean,[bot]sean,My (@seanbreckenridge) bot account,0,0
48598026,rowanbot,https://api.github.com/users/rowanbot,RowBot,A robot who automates things for @rowanmanning.,0,0
40661319,wmfs-bot,https://api.github.com/users/wmfs-bot,West Midlands Gmts Current And Alumni Trainees,@wmfs bot for releasing Tymly components using semantic-release,0,0
35213902,verdacciobot,https://api.github.com/users/verdacciobot,VerdaccioBot,verdaccio bot for automated task,0,0
67733299,pabio-escobar,https://api.github.com/users/pabio-escobar,[bot] Pabio Escobar,"Beep boop... I'm a good bot who works at @pabio. If I misbehave, please contact @AnandChowdhary.
",0,2
33071329,netlify-bot,https://api.github.com/users/netlify-bot,netlibot,This is a bot and it makes comments,0,0
34833957,archzfs-bot,https://api.github.com/users/archzfs-bot,,A bot for archzfs,0,0
23072004,vorpal-buildbot,https://api.github.com/users/vorpal-buildbot,Vorpal Buildbot,"A buildbot for @silasary.
Avatar is Howling Mine by Ralph Horsley (Copyright Wizards of the Coast)",0,0
14126970,opensuse-i18n,https://api.github.com/users/opensuse-i18n,openSUSE Weblate push user,I am a robot pushing translations from openSUSE Weblate to GitHub.,0,0
40303173,changelogbot,https://api.github.com/users/changelogbot,Logbot,"Up in your logs, doin' the bot thing",0,0
24716791,SupermediumBot,https://api.github.com/users/SupermediumBot,Supermedium Bot,"Github bot (for @aframevr).

Latest: https://supermediumbot.github.io/aframe/",0,0
71643596,stethoscoper,https://api.github.com/users/stethoscoper,Stethoscoper,Beep boop... I'm a good robot who helps track your health and life data using @stethoscope-js by @AnandChowdhary.,0,0
58279530,artichoke-ci,https://api.github.com/users/artichoke-ci,Artichoke CI,CI bot for @artichoke.,0,1
83497612,Hurbar,https://api.github.com/users/Hurbar,,account for robot stuff > @minoplhy,0,0
6939032,phpmyadmin-bot,https://api.github.com/users/phpmyadmin-bot,phpMyAdmin bot,"I'm robot for the @phpmyadmin organization, commenting on quality of pull requests.",0,0
65113223,Ravello-H,https://api.github.com/users/Ravello-H,Ravello-H,The bot of @RavelloH ,0,1
39807271,hig-bot,https://api.github.com/users/hig-bot,Autodesk HIG Bot,Automation bot for the Autodesk HIG team.,0,0
56482969,GuizhanBot,https://api.github.com/users/GuizhanBot,GuizhanBot,A bot created by @ybw0014,0,0
13561988,camperbot,https://api.github.com/users/camperbot,camperbot,I'm a friendly bot in service of the @freeCodeCamp open source community.,0,0
25419606,thewca-bot,https://api.github.com/users/thewca-bot,,Hi there! I am a happy robot who does work for @thewca.,0,0
26440463,google-oss-bot,https://api.github.com/users/google-oss-bot,Google Open Source Bot,"I am a robot that takes care of some Google GitHub repos!

Photo Credit: SimpleIcon via FlatIcon.com (CC-by-3.0)",0,0
6220015,xappbot,https://api.github.com/users/xappbot,Ian Bates,I am a robot for XAPPmedia,0,0
81297880,joplinbot,https://api.github.com/users/joplinbot,Joplin Bot,A Joplin bot to automate GitHub tasks.,0,0
61464155,cgeo-ci-bot,https://api.github.com/users/cgeo-ci-bot,cgeo bot,The c:geo bot account used to integrate with our Jenkins CI environment and external code review platforms (e.g. Codacy).,0,0
46501476,liferay-translation,https://api.github.com/users/liferay-translation,Liferay Translation,"I'm a bot used to copy translations into our repositories automatically! To contribute, head over to translate.liferay.com.",0,0
23041403,homeassistant,https://api.github.com/users/homeassistant,Home Assistant,Were you looking for @home-assistant? I'm just a bot that does my owners bidding.,0,0
76512065,ByteLegendBot,https://api.github.com/users/ByteLegendBot,,I'm a robot for @ByteLegend ,0,0
24444246,devtools-bot,https://api.github.com/users/devtools-bot,,I'm a bot that helps @ChromeDevTools and @GoogleChrome/lighthouse do stuff,0,0
62510372,github-grap-bot,https://api.github.com/users/github-grap-bot,GRAP Bot,"Hi all, I'm the bot of GRAP.
You can call me to merge PRs. 
just say : 
""/ocabot merge OPTION"". See you !",0,0
62586190,process-analytics-bot,https://api.github.com/users/process-analytics-bot,Process Analytics Bot,I am the bot for all @process-analytics automated tasks,0,0
54914793,travis-ci-opendap,https://api.github.com/users/travis-ci-opendap,The Robot Travis,"I am the robot Travis, here to do yer deeds.",0,0
66244395,dellybot,https://api.github.com/users/dellybot,,An awesome bot working for my friends at @discordextremelist :)!,0,0
9207642,silverbulleters-github-service,https://api.github.com/users/silverbulleters-github-service,SilverBulleters GitHub Service,"this is a bot for CI, CD, Checks and some others auto steps",0,0
71295488,angr-bot,https://api.github.com/users/angr-bot,,A bot to help run the @angr project!,0,0
60262836,gary-kim-bot,https://api.github.com/users/gary-kim-bot,Gary Kim,Beep boop I am a bot for @gary-kim,0,1
62155312,dtinth-bot,https://api.github.com/users/dtinth-bot,dtinth’s bot,@dtinth’s bot doesn’t sleep,0,1
68270450,capa-bot,https://api.github.com/users/capa-bot,Capa Bot,I am capa bot 🤖,0,0
83554139,roembot,https://api.github.com/users/roembot,ROEM Databot,🤖 Chief Databot for the 🇷🇴💹📉📊 Romanian Economic Monitor,0,0
19643140,ropenscibot,https://api.github.com/users/ropenscibot,,I'm the bot for rOpenSci - making ropensci/onboarding run smoother & other things,0,0
25712555,jlbuild,https://api.github.com/users/jlbuild,Julia Buildbot,I am a bot that builds Julia (http://julialang.org),0,0
20561911,SirKnightly,https://api.github.com/users/SirKnightly,,I am the Continuous Integration bot for the FreeSpace 2 Source Code Project @scp-fs2open ,0,0
5006093,pdmvserv,https://api.github.com/users/pdmvserv,PdmV Service Account,I am a service/robot account for PdmV group in CMS,0,0
24442459,sqrbot,https://api.github.com/users/sqrbot,SQuaRE Bot,"I'm a bot created by @lsst-sqre.

Want me to clamp 'im, boss?",0,0
31930539,eagletmt-bot,https://api.github.com/users/eagletmt-bot,,bot account of @eagletmt,0,0
107077705,termux-pacman-bot,https://api.github.com/users/termux-pacman-bot,TPB,"Hi, I'm a bot in the @termux-pacman organization. My meaning of life is to update packages.",0,0
109563284,fwdbot,https://api.github.com/users/fwdbot,,A bot working at @fwd,0,0
52712839,RaptorClaus,https://api.github.com/users/RaptorClaus,Raptor Claus,This is a bot account used for the `arkutils` organisation to commit updated data files.,0,0
18470407,pivotal-rabbitmq-ci,https://api.github.com/users/pivotal-rabbitmq-ci,RabbitMQ CI,Continuous integration bot for RabbitMQ.,0,0
33731450,tensorboard-gardener,https://api.github.com/users/tensorboard-gardener,TensorBoard Gardener,"I am a friendly robot that helps manage the TensorBoard repository.

Photo: https://goo.gl/Vv7D3o",0,1
46753495,tsboter,https://api.github.com/users/tsboter,TSB Roboter,I do robot things like automation and so. I also control generic computers.,0,7
77010103,xntbot,https://api.github.com/users/xntbot,xnt-bot,,0,1
73103241,theta-bot,https://api.github.com/users/theta-bot,theta-bot,,0,0
61186024,alfa-bot,https://api.github.com/users/alfa-bot,alfa-bot,,0,0
21341178,dhis2-bot,https://api.github.com/users/dhis2-bot,@dhis2-bot,,0,0
103739374,core-ds-bot,https://api.github.com/users/core-ds-bot,core-ds-bot,,0,0
74263018,theapache64-bot,https://api.github.com/users/theapache64-bot,theapache64-bot,I help @theapache64 to automate his tasks,0,0
22549072,oll-bot,https://api.github.com/users/oll-bot,oll-bot,"I'm a machine user who runs AppVeyor builds and all that jazz for @openlawlibrary. I like repetitive tasks, late nights at the office, and oily beverages.",0,0
99698134,cardano-bot,https://api.github.com/users/cardano-bot,cardano-bot,Community maintained Bot user account for Cardano workflow tasks,0,0
15963390,24OI-bot,https://api.github.com/users/24OI-bot,24OI-bot,,0,0
16440319,pxw-bot,https://api.github.com/users/pxw-bot,pxw-bot,,0,1
87578996,xenondevs-bot,https://api.github.com/users/xenondevs-bot,xenondevs-bot,I'm a bot automating some stuff in the @xenondevs organization,0,0
53030786,uport-automation-bot,https://api.github.com/users/uport-automation-bot,uport-automation-bot,,0,3
93298767,TryTryAgain-gitlab-runner-bot,https://api.github.com/users/TryTryAgain-gitlab-runner-bot,TryTryAgain-gitlab-runner-bot,,0,0
45497785,argo-bot,https://api.github.com/users/argo-bot,argo-bot,,0,0
69658100,casbin-bot,https://api.github.com/users/casbin-bot,casbin-bot,Hi! I'm the bot of Casbin!,0,0
50736565,ui5-webcomponents-react-bot,https://api.github.com/users/ui5-webcomponents-react-bot,ui5-webcomponents-react-bot,,0,0
11837500,brightspace-bot,https://api.github.com/users/brightspace-bot,brightspace-bot,,0,0
68374031,yunikorn-bot,https://api.github.com/users/yunikorn-bot,yunikorn-bot,,0,0
84040471,bcc-bot,https://api.github.com/users/bcc-bot,bcc-bot,,0,0
81558540,erda-bot,https://api.github.com/users/erda-bot,erda-bot,,0,0
38429795,just-install-bot,https://api.github.com/users/just-install-bot,just-install-bot,Managed by @pgaskin for @just-install.,0,0
2517319,scala-steward-bot,https://api.github.com/users/scala-steward-bot,scala-steward-bot,,0,1
58336100,mtgatool-bot,https://api.github.com/users/mtgatool-bot,mtgatool-bot,,0,0
22958708,rexpress-bot,https://api.github.com/users/rexpress-bot,rexpress-bot,,0,0
61017412,nuxeo-ai-jx-bot,https://api.github.com/users/nuxeo-ai-jx-bot,nuxeo-ai-jx-bot,,0,0
48065059,toggl-button-bot,https://api.github.com/users/toggl-button-bot,toggl-button-bot,,0,0
91559232,fairdataihub-bot,https://api.github.com/users/fairdataihub-bot,fairdataihub-bot,The inner machinations of my mind are an enigma. Helping out @fairdataihub however I can. ,0,6
26507650,vue-bot,https://api.github.com/users/vue-bot,vue-bot,Hi! I'm your [robot-friend]. Bip blop!,0,0
16780864,wpt-pr-bot,https://api.github.com/users/wpt-pr-bot,wpt-pr-bot,https://github.com/web-platform-tests/wpt-pr-bot,0,0
58130806,actions-bot,https://api.github.com/users/actions-bot,actions-bot,,0,0
64766862,covid19-miyazaki-bot,https://api.github.com/users/covid19-miyazaki-bot,covid19-miyazaki-bot,,0,0
18186322,nvml-bot,https://api.github.com/users/nvml-bot,pmdk-bot,,0,0
68141315,tf-docs-bot,https://api.github.com/users/tf-docs-bot,terraform-docs-bot,I build @terraform-docs,0,0
55512052,iree-copybara-bot,https://api.github.com/users/iree-copybara-bot,iree-copybara-bot,,0,0
81196843,napari-bot,https://api.github.com/users/napari-bot,napari-bot,,0,0
47639909,smartthingspi,https://api.github.com/users/smartthingspi,PI-bot,I am a bot,0,0
75047583,florisboard-bot,https://api.github.com/users/florisboard-bot,florisboard-bot,I'm a bot doing some cool stuff for https://github.com/florisboard,0,0
69285271,slsplus,https://api.github.com/users/slsplus,slsplus-bot,Bot,0,0
